plantID,trip,code,genus,epithet,cii,lblade,phylotax,phylotax2,growth,btype,d10,d10h,dbh,dbhh,d1b,s1bh,sh,cmax,cmean,cmin,cd1,cd2,nl,np,lhm,ldm,rhs,rhf,phm,pdm,tl,td,tv,ttype,thm,tdm,il1,il2,il3,il4,il5,tl1,tl2,tl3,tl4,tl5,sf,check.ID.,dbh0,absArea,count,dL,sDens,tdmc,pdmc,ldmc,sla,ls,rgrD,cArea,cTh,RcTh,RcPos,cVol,cVol2,tL,d10c,dbhc,d1bc,d10hc,dbhhc,s1bhc,taper,sVol,sMass,HGE,bM0n,bM1n,rgrBn,LIEn,LUEn,bM0c,bM1c,rgrBc,LIEc,LUEc
165132,2,AMACOR,Amaioua,corymbosa,1,simple,opposite,cruzada,rhitmic,horizontal,2819,10,1540,-10,1475,29,131,139,104,33,144,91,3,3,1558,695,930,1903,67,22,87,493,162,branch,188,96,0.35391,0.33951,0.39709,0.45466,0.39709,0.22436,0.49784,0.48345,0.29633,0.45466,N-P ,,13,859.797,4,NA,0.592592593,51.06382979,32.8358209,44.6084724,12.37117986,214.94925,0.021177269,1.029185753,1.06,37.99283154,87.45519713,1.090936899,0.363645633,NA,28.19,15.4,14.75,0.1,1.3,1.69,-8.973132372,542.99932,321.7773748,0.83598171,0.318141145,0.475897304,0.050338368,NA,NA,0.220438927,0.345488422,0.254861613,NA,NA
165224,2,PROHEB,Protium,hebetatum,1,odd-pinnate,alternate,spiral,cont,both,2824,10,2248,-10,1455,199,233,259,222,198,150,110,0.5,1,418,239,930,1822,243,124,92,595,306,branch,363,199,0.64178,0.62739,0.65618,0.68496,0.58421,0.3683,0.42587,0.31072,0.33951,0.33951,N ,,18,318.392,9,47.09869426,0.650326797,54.82093664,51.02880658,57.17703349,13.321841,35.37688889,0.027781783,1.29590697,0.61,15.28822055,90.72681704,0.790503251,0.263501084,61.03552615,28.24,22.48,14.55,0.1,1.3,3.39,-4.120068301,757.8873119,492.8744283,0.789247682,0.689539637,1.169489461,0.066037299,52.18988985,7.863450269,0.571314198,1.025295196,0.147742229,32.76412674,21.16083071
165234,2,LICHET,Licania,heteromorpha,1,simple,alternate,both,cont,both,1663,10,1451,-10,1082,74,102,143,117,90,165,87,5,5,380,175,930,1643,11,6,99,540,215,branch,258,147,0.72814,0.67057,0.72814,0.74254,0.62739,0.45466,0.46906,0.5986,0.45466,0.42587,N ,,13,NA,NA,37.55871124,0.68372093,56.97674419,54.54545455,46.05263158,NA,NA,0.013736089,1.127439064,0.53,18.72791519,90.81272085,0.597542704,0.199180901,42.34515823,16.63,14.51,10.82,0.1,1.3,2.14,-2.773972603,167.9736309,114.8470872,2.377073783,0.318141145,0.413104504,0.032650683,102.504712,2.242602544,0.253466169,0.339297647,0.081571656,86.9910953,5.509711613
165239,2,CHRcfSPA,Chrysophyllum,cf. sparsiflorum,1,simple,alternate,distic,cont,vertical,1794,10,1241,-10,1060,60,91,113,91,65,175,84,5,5,728,247,930,1847,19,4,98,607,296,branch,327,170,0.68496,0.67057,0.69936,0.62739,0.71375,0.49784,0.46906,0.51224,0.52663,0.46906,N ,,12,NA,NA,27.31838356,0.574324324,51.98776758,21.05263158,33.92857143,NA,NA,0.004199494,1.1545353,0.48,18.97233202,91.30434783,0.554176944,0.184725648,31.54003816,17.94,12.41,10.6,0.1,1.3,2,-3.943862816,186.211191,106.9456164,2.272182892,0.263020932,0.284886596,0.009982196,110.7108535,0.693266866,0.172805972,0.188966802,0.133208005,62.87694798,10.42513997
165247,2,POUHIS,Pouteria,hispida,1,simple,alternate,spiral,cont,horizontal,1648,10,1222,-10,1102,76,203,222,194,79,68,80,5,5,570,265,930,1810,18,7,98,427,141,branch,164,94,0.58421,0.62739,0.65618,0.51224,0.65618,0.55542,0.52663,0.52663,0.51224,0.56981,N ,,12,NA,NA,16.06018585,0.666666667,57.31707317,38.88888889,46.49122807,NA,NA,0.002270913,0.427256601,1.43,39.50276243,92.26519337,0.610976939,0.20365898,6.861820416,16.48,12.22,11.02,0.1,1.3,2.16,-2.707622369,236.7703275,157.846885,2.230009164,0.263020932,0.274627958,0.00539796,24.98587715,1.691537348,0.199873971,0.209775998,0.105189606,14.79847569,38.44610961
165255,2,MEZDUC,Mezilaurus,duckei,1,simple,alternate,spiral,cont,both,2285,10,1620,-10,1614,37,187,207,151,107,103,89,3,3,1569,787,930,1907,73,24,89,767,498,branch,564,246,0.58421,0.51224,0.55542,0.62739,0.5986,0.71375,0.56981,0.46906,0.44027,0.5986,N ,,17,NA,NA,2.464867085,0.493975904,43.61702128,32.87671233,50.15933716,NA,NA,-0.006025263,0.719974496,1,28.8184438,83.86167147,0.719974496,0.239991499,1.774641439,22.85,16.2,16.14,0.1,1.3,1.77,-4.317924401,433.3115822,214.0454804,1.574431749,0.601940517,0.53677673,-0.01432205,3.306107248,-36.71941019,0.37565747,0.330727107,0.097313471,2.168787304,249.4063977
165276,2,ESCGRA,Eschweilera,grandiflora,1,simple,alternate,distic,cont,vertical,2375,10,1650,-10,1592,21,130,155,109,59,130,112,5,5,1516,688,930,1818,91,35,94,615,281,branch,314,139,0.71375,0.75693,0.61299,0.61299,0.5986,0.51224,0.56981,0.39709,0.51224,0.48345,N ,,13,NA,NA,16.43583093,0.494661922,44.26751592,38.46153846,45.38258575,NA,NA,0.029801378,1.143539726,0.96,32.54237288,84.40677966,1.097798137,0.365932712,18.79502559,23.75,16.5,15.92,0.1,1.3,1.61,-5.425056339,383.9451647,189.923053,1.500607723,0.318141145,0.560706804,0.070837875,33.52023812,12.90584353,0.184809076,0.347635983,0.198815605,20.72828933,38.4103761
165322,2,ESCCOR,Eschweilera,coriacea,1,simple,alternate,distic,cont,horizontal,1583,10,1302,-10,1156,104,182,201,179,93,140,91,5,5,1114,593,930,1850,52,22,90,567,194,branch,221,122,0.75693,0.77133,0.8289,0.74254,0.78572,0.56981,0.55542,0.58421,0.65618,0.74254,N ,,13,NA,NA,24.25939611,0.628865979,55.20361991,42.30769231,53.23159785,NA,NA,0.00019216,1.00059726,1.08,31.67155425,93.5483871,1.080645041,0.360215014,24.27388528,15.83,13.02,11.56,0.1,1.3,2.44,-1.829316389,204.6845443,128.7191464,2.571490017,0.318141145,0.319305795,0.000456764,76.02081034,0.047979557,0.233598971,0.234555165,0.065277176,61.64136242,6.599404553
165370,2,SIPDEC,Siparuna,decipiens,1,simple,opposite,cruzada,cont,vertical,3180,10,1936,-10,1525,116,180,202,172,119,148,164,5,5,1207,334,930,1855,67,17,99,552,269,branch,286,112,0.64178,0.62739,0.68496,0.77133,0.68496,0.67057,0.75693,0.61299,0.61299,0.5986,N ,,19,470.068,5,10.5071829,0.416356877,39.16083916,25.37313433,27.67191384,14.07389222,94.0136,0.002346263,1.906318422,0.83,24.26900585,91.22807018,1.58224429,0.527414763,20.03003633,31.8,19.36,15.25,0.1,1.3,2.56,-6.698784034,820.70024,341.7041892,0.971600614,0.784104237,0.81988042,0.005577067,24.43043624,1.786126739,0.426342619,0.447951422,0.168621089,12.19195415,60.73614127
165379,2,CASJAV,Casearia,javitensis,1,simple,alternate,distic,cont,horizontal,2491,10,2213,-10,987,273,322,321,329,285,180,143,5,5,1008,473,930,1836,31,11,95,462,184,branch,218,112,0.88648,0.91526,0.81451,0.97284,1.1168,0.65618,0.56981,0.62739,0.61299,0.58421,N ,,20,NA,NA,33.02558836,0.608695652,51.37614679,35.48387097,46.92460317,NA,NA,0.012650235,2.021614873,0.36,7.809110629,NA,0.727781354,0.242593785,66.7650206,24.91,22.13,9.87,0.1,1.3,4.13,-3.839772984,734.267856,446.9456515,1.009071234,0.885777798,1.126671508,0.030069609,59.25863937,3.608082614,0.706952746,0.922396693,0.072035202,53.07410441,8.252910667
165380,2,ERIFUS,Erisma,fuscum,1,simple,opposite,distic,cont,down-arched,2063,10,1212,-10,2191,-67,111,145,88,-53,156,94,5,5,235,129,930,1705,16,5,88,443,157,branch,183,96,0.62739,0.88648,0.78572,0.78572,0.72814,0.51224,0.48345,0.54103,0.54103,0.51224,N-PL ,,11,NA,NA,34.80629232,0.611464968,52.45901639,31.25,54.89361702,NA,NA,0.012120213,1.151707867,1.98,69.47368421,80,2.280381576,0.760127192,40.08668068,20.63,12.12,21.91,0.1,1.3,0.73,-6.932139883,268.524629,164.1934037,1.674854128,0.213878389,0.269316039,0.028809747,148.8462434,1.382944392,0.145688355,0.188635142,0.20818883,52.02992234,15.58537643
165388,2,TABMUR,Tabernaemontana,muricata,1,simple,opposite,distic,cont,horizontal,1844,10,1282,-10,1080,45,84,89,65,43,126,59,2,2,994,327,930,1722,39,10,94,714,465,branch,444,184,0.75693,0.75693,0.72814,0.78572,0.81451,0.72814,0.67057,0.64178,0.71375,0.52663,N ,,12,420.706,3,11.40924524,0.395698925,41.44144144,25.64102564,32.89738431,12.86562691,140.2353333,0.008262475,0.583864995,0.46,20.08733624,89.51965066,0.268577898,0.089525966,6.661458912,18.44,12.82,10.8,0.1,1.3,1.85,-4.417273673,190.504059,75.3822513,2.905193149,0.263020932,0.30777003,0.019639904,21.64427418,6.717612203,0.120129432,0.143223052,0.14226997,17.76738146,38.24941194
170496,4,PRODEC,Protium,decandrum,1,odd-pinnate,alternate,spiral,cont,vertical,1877,10,1314,-10,1073,59,90,121,97,69,94,64,0.5,1,537,254,1035,2009,271,104,96,1334,120,petiole,123,41,6.4247,7.1012,6.8278,7.274,7.4035,5.0574,4.8415,4.5248,3.5604,5.0286,N ,,13,431.475,7,31.8213823,0.341666667,33.33333333,38.37638376,47.29981378,16.98720472,61.63928571,0.001338957,0.472495535,0.52,19.92337165,90.8045977,0.245697678,0.081899226,15.03546106,18.77,13.14,10.73,0.1,1.3,1.99,-4.302776867,202.9176634,69.33020165,3.620355834,0.318141145,0.326345534,0.003182701,46.07221329,0.545669299,0.128787694,0.132505749,0.121503007,44.16697944,14.07575249
170673,4,CHRLUC,Chrysophyllum,lucentifolium,1,simple,alternate,spiral,cont,vertical,2303,10,1570,-10,1427,60,179,190,177,166,180,143,5,5,1445,677,1035,1835,186,61,103,559,310,branch,347,176,12.238,12.411,13.85,14.714,15.722,12.066,12.526,11.749,9.9642,10.756,N ,,16,NA,NA,15.16967509,0.567741935,50.7204611,32.79569892,46.85121107,NA,NA,-0.002366001,2.021614873,0.24,7.272727273,96.06060606,0.485187569,0.16172919,30.66724077,23.03,15.7,14.27,0.1,1.3,2,-4.772743682,429.0569903,243.5936461,1.313663165,0.521158337,0.498230104,-0.005623985,61.55236414,-0.747645786,0.36660386,0.348698822,0.11991599,32.05138854,19.24564644
170707,4,MINGUI,Minquartia,guianensis,1,simple,alternate,distic,cont,horizontal,2273,10,1993,-10,1820,60,375,376,295,164,168,134,5,5,517,242,1035,2047,29,10,97,555,275,branch,341,202,7.5892,7.8483,8.8847,9.3165,8.6832,6.8264,6.9415,7.0279,7.5461,7.2006,N ,,21,NA,NA,19.06324857,0.734545455,59.23753666,34.48275862,46.80851064,NA,NA,-0.006537038,1.768088345,2.12,41.08527132,84.30232558,3.748347292,1.249449097,33.70550763,22.73,19.93,18.2,0.1,1.3,2,-2.378700361,683.0600353,501.7386441,1.008493179,0.994699168,0.87842632,-0.015538539,38.37032982,-3.449669083,0.965561193,0.841478078,0.025987944,28.35500336,6.620158844
170729,4,ANAPAR,Anacardium,parvifolium,1,simple,alternate,spiral,cont,horizontal,2589,10,1807,-10,1555,60,216,224,178,-24,152,108,5,5,762,367,1035,2102,63,20,102,597,302,branch,352,189,17.636,17.319,17.809,18.485,17.881,14.743,14.714,15.146,17.65,16.182,N ,,15,469.106,5,14.95311359,0.625827815,53.69318182,31.74603175,48.16272966,12.78217984,93.8212,0.023275363,1.289309625,2.48,68.13186813,87.36263736,3.19748787,1.06582929,19.27919328,25.89,18.07,15.55,0.1,1.3,2,-5.558483755,607.1679325,379.9825803,0.931621654,0.447039001,0.695930739,0.055325538,27.70274712,12.9098627,0.339858819,0.555961556,0.17959995,13.48329937,56.53755372
170946,4,GUAcfDIS,Guatteria,cf. discolor,2,simple,alternate,distic,cont,horizontal,2797,10,2475,-10,2378,60,231,242,175,56,231,255,5,5,1205,624,1035,2104,49,15,100,642,337,branch,375,159,27.035,24.228,22.501,19.32,25.74,9.0142,14.138,14.527,12.382,15.635,N ,,19,NA,NA,41.64602939,0.471810089,42.4,30.6122449,51.78423237,NA,NA,0.033048314,4.626387881,1.86,48.69109948,82.46073298,8.60508146,2.868360487,192.6706857,27.97,24.75,23.78,0.1,1.3,2,-2.257039711,739.368189,348.8413711,1.066387278,0.784104237,1.469957401,0.078555842,131.072292,3.559717254,0.481678203,0.964628908,0.126789799,145.0593636,4.393721674
171118,4,ERIBIC,Erisma,bicolor,2.5,simple,opposite,distic,cont,horizontal,NA,10,NA,-10,NA,128,200,208,178,130,119,116,2,2,1476,695,1035,2108,121,37,112,766,447,branch,505,192,63.84,62.775,49.619,46.553,45.503,33.109,25.092,25.783,26.517,43.689,N ,,17,NA,NA,46.55877789,0.429530201,38.01980198,30.5785124,47.08672087,NA,NA,NA,1.084163625,0.78,22.4137931,91.37931034,0.845647627,0.281882542,50.4773334,NA,NA,NA,0.1,1.3,2.68,NA,NA,NA,NA,0.601940517,NA,NA,NA,NA,0.327745743,#VALUE!,NA,NA,NA
171135,4,MANHUB,Manilkara,huberi,2,simple,alternate,spiral,cont,horizontal,3473,10,2858,-10,2513,185,292,325,248,197,257,270,3,3,1088,494,1035,2001,103,42,114,759,565,branch,636,308,29.165,25.308,25.581,30.504,16.384,14.095,16.384,15.103,13.476,13.519,N ,,27,NA,NA,44.9005121,0.545132743,48.42767296,40.77669903,45.40441176,NA,NA,0.007108788,5.449877856,1.28,27.52688172,83.44086022,6.975843655,2.325281218,244.7023066,34.73,28.58,25.13,0.1,1.3,3.25,-2.924332344,1332.571879,726.4285642,0.626352022,1.807707494,2.06936166,0.01689759,118.2501403,1.069275439,1.394608494,1.617939549,0.082015483,91.04053119,5.28491416
171210,4,HEVGUI,Hevea,guianensis,1,trifoliate,alternate,spiral,rhitmic,without,2243,10,1632,-10,1483,60,345,362,361,341,119,68,1,1,815,311,1035,1647,111,37,97,296,98,petiole,80,26,7.7044,7.8483,7.9779,7.1574,7.143,6.3946,6.7976,7.1143,6.6681,5.3582,NA,,13,NA,NA,13.45075541,0.265306122,32.5,33.33333333,38.1595092,NA,NA,0.028430249,0.635544194,0.21,4.183266932,99.80079681,0.133464281,0.044488094,8.548549505,22.43,16.32,14.83,0.1,1.3,2,-4.118231047,625.6346354,165.9846992,2.964128636,0.318141145,0.546276223,0.067578702,15.64876732,26.68699271,0.100613338,0.183850353,0.180066792,20.11966576,37.93297637
171604,4,MANHUB,Manilkara,huberi,1,simple,alternate,spiral,cont,horizontal,2195,10,1671,-10,1301,60,127,152,99,16,161,115,3,3,1599,722,1035,2004,124,42,100,664,430,branch,470,250,0,0,0,0,0,0,0,0,0,0,N ,,15,NA,NA,NA,0.581395349,53.19148936,33.87096774,45.15322076,NA,NA,0.013494643,1.4541647,1.36,46.57534247,81.84931507,1.977663991,0.65922133,NA,21.95,16.71,13.01,0.1,1.3,2,-4.668592058,324.1684908,188.4700528,1.496258932,0.447039001,0.577818593,0.032076766,NA,NA,0.316288087,0.420841725,0.125511417,NA,NA
180040,3,HIRMYR,Hirtella,myrmecophila,1,simple,alternate,distic,cont,down-arched,2192,10,1816,-10,1700,86,267,291,213,71,177,183,5,5,462,213,1254,2010,27,9,95,534,259,branch,307,190,13.241,13.486,109.61,16.451,16.408,13.198,13.946,11.571,9.2107,11.269,N ,,18,NA,NA,29.47952218,0.733590734,61.88925081,33.33333333,46.1038961,NA,NA,0.001106202,2.543983191,2.2,51.04408353,81.9025522,5.59676302,1.865587673,74.99540892,21.92,18.16,17,0.1,1.3,2.26,-2.31284153,499.3904501,366.3482066,1.149179912,0.689539637,0.704198106,0.002629442,106.497601,0.195458223,0.642601111,0.657776886,0.064821111,69.48348628,5.823369507
180058,4,SCLMIC,Scleronema,micranthum,1,simple,alternate,spiral,cont,vertical,2808,10,2069,-10,1960,60,272,324,288,251,134,89,5,5,580,218,1035,2059,83,25,97,582,337,branch,365,161,11.909,11.333,11.52,11.923,9.5481,8.8285,9.1307,10.311,10.181,9.1451,N ,,20,389.099,5,20.61545139,0.477744807,44.10958904,30.12048193,37.5862069,17.84857798,77.8198,0.004239777,0.93666585,0.73,15.73275862,92.24137931,0.68376607,0.227922023,19.30978929,28.08,20.69,19.6,0.1,1.3,2,-4.646750903,829.8295324,396.4467499,1.145172713,0.885777798,0.960150201,0.010077951,20.11121725,3.851538813,0.558098767,0.610183072,0.111188588,14.21535633,41.44408557
180118,4,ESCTRU,Eschweilera,truncata,1,simple,alternate,distic,cont,vertical,3312,10,2620,-10,2444,60,463,478,396,254,148,154,5,5,1557,798,1035,2038,97,40,87,689,338,branch,396,198,4.5978,5.5766,5.7781,5.8501,5.7349,3.8062,3.8062,3.0433,2.7266,3.2016,N ,,27,NA,NA,44.17339448,0.585798817,50,41.2371134,51.25240848,NA,NA,-0.003759682,1.790079494,2.24,36.24595469,86.73139159,4.009778067,1.336592689,79.07388764,33.12,26.2,24.44,0.1,1.3,2,-4.698194946,1702.958153,997.590871,0.609468288,1.807707494,1.682978859,-0.008936764,46.98448067,-1.577368193,1.496058644,1.382919007,0.066589054,31.02632983,13.3109336
180207,4,ESCROM,Eschweilera,romeu-cardosoi,1,simple,alternate,distic,cont,horizontal,3025,10,2483,-10,2433,60,262,287,229,162,212,181,5,5,775,383,1035,2042,24,11,108,507,250,branch,298,168,14.687,14.917,16.112,14.312,14.643,9.9224,10.297,9.03,9.3179,8.6126,SF ,,25,NA,NA,36.55681896,0.672,56.37583893,45.83333333,49.41935484,NA,NA,-0.000852903,3.013729833,1.25,29.27400468,86.41686183,3.767162291,1.255720764,110.1723759,30.25,24.83,24.33,0.1,1.3,2,-3.267509025,939.086185,631.0659163,0.660786757,1.50549699,1.48127657,-0.002027351,74.37664116,-0.219841138,1.398637421,1.373871259,0.06224961,47.8729591,8.193627021
180339,4,OURDIS,Ouratea,discophora,1.5,simple,alternate,distic,cont,horizontal,1641,10,1305,-10,1117,18,149,153,92,13,138,72,5,5,747,358,1035,2115,21,10,97,423,174,branch,205,121,14.428,17.666,16.227,15.464,14.212,7.3891,5.6619,7.7633,9.2171,6.1513,N ,,10,NA,NA,52.21740817,0.695402299,59.02439024,47.61904762,47.92503347,NA,NA,0.03327538,0.780371615,1.4,47.78156997,79.18088737,1.092520261,0.36417342,40.74898316,16.41,13.05,11.17,0.1,1.3,1.58,-3.320103538,196.6934926,136.7811069,2.068999194,0.170520458,0.321057395,0.079095578,126.9211793,3.694250135,0.128063081,0.260333852,0.164577142,85.28904972,8.582103881
180373,4,HEVGUI,Hevea,guianensis,1.5,trifoliate,alternate,spiral,rhitmic,without,2095,10,1641,-10,1467,60,325,327,318,314,118,115,1,1,688,248,1035,1652,118,39,89,288,91,petiole,77,23,23.424,25.597,21.293,17.983,17.335,9.7784,11.966,14.629,18.832,9.2315,N ,,11,NA,NA,43.80312779,0.252747253,29.87012987,33.05084746,36.04651163,NA,NA,0.049999454,1.065785308,0.13,2.78372591,98.07280514,0.13855209,0.04618403,46.68473003,20.95,16.41,14.67,0.1,1.3,2,-3.357039711,522.8150464,132.1400667,3.458451411,0.213878389,0.553464268,0.118848702,84.35003431,7.274024708,0.061510343,0.177919281,0.213247583,137.8252277,5.937996963
180400,4,HENCAU,Henriettella,caudata,1,simple,opposite,cruzada,cont,horizontal,2311,10,1546,-10,2268,-54,211,233,119,-16,215,212,5,5,495,136,1035,1823,44,9,118,410,177,branch,212,102,12.83,11.419,12.6,12.844,11.275,7.6194,8.7133,6.6982,8.5262,7.9936,N ,,14,NA,NA,36.55873016,0.576271186,48.11320755,20.45454545,27.47474747,NA,NA,0.012399839,3.579844829,2.49,66.75603217,69.43699732,8.913813624,2.971271208,130.8745811,23.11,15.46,22.68,0.1,1.3,0.86,-5.736070912,476.7853435,274.7576556,1.321164279,0.379422282,0.480316436,0.029474418,272.4757502,0.770922457,0.261158078,0.33967655,0.165266655,133.5846842,5.490404529
180413,4,DUCCES,Duckeodendron,cestroides,1,simple,alternate,distic,cont,down-arched,2502,10,1500,-10,1273,35,181,192,122,-11,110,130,10,10,752,213,1035,1906,45,8,112,423,192,branch,204,100,13.132,12.873,12.556,13.708,13.118,11.347,9.5913,10.124,9.3035,11.031,N ,,12,NA,NA,22.82360116,0.520833333,49.01960784,17.77777778,28.32446809,NA,NA,0.027892944,1.123119374,2.03,61.14457831,78.91566265,2.279932329,0.759977443,25.63362864,25.02,15,12.73,0.1,1.3,1.75,-7.634364261,509.6870818,265.4620218,1.212979536,0.263020932,0.447039001,0.066301528,57.34092236,7.178775628,0.157079428,0.284090427,0.24248544,23.45362993,36.50945773
180453,4,RINGUI,Rinorea,guianensis,2,simple,alternate,distic,cont,horizontal,2724,10,1604,-10,1313,60,222,257,127,8,175,127,5,5,533,168,1035,1910,19,5,106,439,162,branch,194,98,14.141,14.098,14.371,14.141,14.76,6.6561,7.1311,6.7713,7.5341,8.0955,N ,,11,326.484,5,49.57145888,0.604938272,50.51546392,26.31578947,31.51969981,19.43357143,65.2968,0.047148791,1.745547418,2.49,62.72040302,67.25440806,4.346413071,1.448804357,86.52933206,27.24,16.04,13.13,0.1,1.3,2,-7.632851986,683.794332,413.6533613,0.93556595,0.213878389,0.524260653,0.112072677,165.0502123,3.587017915,0.144170423,0.392612092,0.29926234,54.77007256,16.59200124
180511,4,LECPRA,Lecythis,prancei,1,simple,alternate,distic,cont,vertical,2360,10,1919,-10,1450,118,193,202,169,106,113,141,5,5,1354,554,1035,1721,59,20,95,633,314,branch,355,163,16.399,16.788,16.457,16.299,16.371,9.433,10.973,10.872,3.9634,6.2664,N ,yes,17,NA,NA,42.47819989,0.51910828,45.91549296,33.89830508,40.91580502,NA,NA,0.015146996,1.251374894,0.96,28.07017544,90.35087719,1.201319898,0.400439966,53.15615287,23.6,19.19,14.5,0.1,1.3,2.58,-3.669296117,470.9720721,244.4855024,1.35795373,0.601940517,0.802870879,0.036004409,66.20759858,3.780001957,0.394300174,0.542794988,0.107900845,56.86442332,10.16791679
180520,4,LECPRA,Lecythis,prancei,1,simple,alternate,distic,cont,vertical,1942,10,1460,-10,1332,60,193,201,172,148,128,119,5,5,2106,930,1035,1724,86,31,120,684,492,branch,556,272,18.069,18.256,18.458,17.349,15.147,12.686,11.031,17.58,9.98,11.491,N ,YES,11,NA,NA,36.40489236,0.552845528,48.92086331,36.04651163,44.15954416,NA,NA,0.035390782,1.196318482,0.53,15.54252199,91.49560117,0.634048796,0.211349599,43.55184558,19.42,14.6,13.32,0.1,1.3,2,-3.297833935,318.911074,176.3085612,1.877390398,0.213878389,0.419221193,0.084123889,103.8875094,4.714904758,0.132040599,0.280309805,0.188306887,73.12299006,10.64378695
183338,3,DIMcfMUL,Dimorphandra ,cf. multiflora,2,bipinnate,alternate,spiral,cont,vertical,4417,10,3961,-10,2450,237,329,320,248,219,214,179,0.5,1,2647,1280,1103,1737,1559,1010,101,685,539,petiole,557,265,6.5405,7.1162,7.1738,7.5192,7.5048,1.7905,1.6322,1.517,1.7185,1.7185,S ,,20,NA,NA,76.04477404,0.491651206,47.57630162,64.78511867,48.35663015,NA,NA,0.085418667,3.008546205,1.01,21.95652174,84.34782609,3.038631667,1.012877222,228.7842163,44.17,39.61,24.5,0.1,1.3,3.77,-5.472807928,2344.423741,1152.63876,0.390408527,0.885777798,4.495299183,0.203040172,50.89410226,15.77696855,0.573948769,3.418118938,0.258280315,50.48881818,17.29767536
190255,4,POUTOM,Pourouma,tomentosa,1,palmatisecta,alternate,spiral,cont,without,3249,10,3035,-10,2833,60,301,351,255,216,157,181,1,1,2380,1012,1035,1637,712,227,87,620,346,petiole,279,82,7.1599,7.1743,7.6061,7.6061,7.1887,3.3312,2.7698,3.1009,2.7842,2.7986,N ,,10,NA,NA,61.06945623,0.23699422,29.390681,31.88202247,42.5210084,NA,NA,0.138776428,2.231865961,1.35,27.49490835,80.44806517,3.013019047,1.004339682,136.2988406,32.49,30.35,28.33,0.1,1.3,2,-2.145487365,1191.092032,282.2819267,1.703970231,0.170520458,2.387084045,0.32987157,57.09846744,16.26252708,0.044786336,0.839363959,0.38852575,135.9783949,7.02552019
191993,3,LICHET,Licania,heteromorpha,1,simple,alternate,both,cont,horizontal,2532,10,1701,-10,1622,64,226,247,173,71,172,185,5,5,791,382,940,1930,37,15,103,569,302,branch,365,202,2.6512,2.5937,2.4497,2.3202,2.6512,1.7444,1.802,1.8452,1.9891,1.7444,R ,,14,NA,NA,30.52396191,0.668874172,55.34246575,40.54054054,48.29329962,NA,NA,0.02434301,2.499136956,1.76,45.47803618,80.87855297,4.398481042,1.466160347,76.28356124,25.32,17.01,16.22,0.1,1.3,2.04,-4.905167617,597.5111684,399.6597881,0.943302307,0.379422282,0.602782513,0.057863334,126.5523794,2.928025736,0.302042298,0.505761677,0.195178969,52.99586711,14.90992824
192066,3,MICSCL,Micrandropsis,scleroxylon,1,simple,alternate,distic,cont,down-arched,1279,10,1077,-10,917,92,155,159,112,96,112,93,5,5,175,528,1254,2034,108,40,97,425,148,branch,170,85,4.8823,4.5512,4.8679,4.5944,5.602,3.4285,3.0399,2.4497,3.3997,2.8959,R ,,11,NA,NA,37.5521272,0.574324324,50,37.03703704,NA,NA,NA,-0.002641348,0.818070727,0.63,21.07023411,84.28093645,0.515384558,0.171794853,30.720296,12.79,10.77,9.17,0.1,1.3,2.32,-1.632167153,122.0547191,70.09899409,4.122741043,0.213878389,0.203401063,-0.006278483,151.0331145,-0.341055502,0.137045132,0.129532888,0.050183101,150.0402677,2.20381589
192097,3,HENCAU,Henriettella,caudata,1,simple,opposite,cruzada,cont,vertical,2326,10,1851,-10,1620,22,212,233,185,24,150,160,5,5,905,352,940,1911,52,17,102,392,136,branch,168,92,14.339,14.684,15.087,14.339,13.821,4.9974,4.6664,6.408,6.7391,8.0201,R ,,15,NA,NA,55.31069112,0.676470588,54.76190476,32.69230769,38.89502762,NA,NA,0.026282616,1.884955592,2.09,56.03217158,87.13136729,3.939557188,1.313185729,104.2581965,23.26,18.51,16.2,0.1,1.3,1.62,-4.45660299,484.4111751,327.6899125,1.107754576,0.447039001,0.736888109,0.062473777,141.4844334,2.780108592,0.366675205,0.639114666,0.144526757,89.47285155,7.659582962
192112,3,POURET,Pouteria,reticulata,1.5,simple,alternate,distic,cont,vertical,1989,10,1595,-10,1141,116,201,220,201,127,122,103,7,7,272,132,940,1955,9,NA,112,455,215,branch,254,134,12.137,12.957,13.893,10.323,11.892,9.0565,8.4087,7.0845,8.1497,7.1565,R ,,15,NA,NA,32.8524347,0.623255814,52.75590551,NA,48.52941176,NA,NA,0.007676079,0.986931332,0.93,25.83333333,94.72222222,0.917846139,0.305948713,32.42309715,19.89,15.95,11.41,0.1,1.3,2.56,-3.448453608,342.8200285,213.6645759,1.638081552,0.447039001,0.517295434,0.018246039,62.67810428,2.166863723,0.338495536,0.398239845,0.093126234,45.47239998,11.55141111
192116,3,RYASPE,Ryania,speciosa,2,simple,alternate,distic,cont,horizontal,1696,10,1123,-10,886,82,124,140,100,80,114,107,5,5,599,319,940,1742,21,10,110,323,91,branch,114,61,12.18,12.439,12.828,13.202,12.77,9.0133,8.3368,8.8837,7.7178,10.237,R ,,10,356.573,5,30.4330462,0.67032967,53.50877193,47.61904762,53.25542571,11.17783699,71.3146,0.014500459,0.95802868,0.6,21.42857143,85.71428571,0.574817208,0.191605736,29.15573107,16.96,11.23,8.86,0.1,1.3,2.22,-3.868039169,191.2731628,128.2160761,2.105820176,0.170520458,0.224661768,0.034467592,129.7761136,1.856969709,0.123554626,0.168402818,0.17546603,57.97403068,13.01135507
